0	0.1091895
0.1	0.1070265
0.2	0.113358
0.3	0.12768
0.4	0.157689
0.5	0.193872
0.6	0.2356305
0.7	0.2607465
0.8	0.2862195
0.9	0.3012555
1	0.314055
1.1	0.3164175
1.2	0.3179715
1.3	0.314412
1.4	0.3108315
1.5	0.308553
1.6	0.3035655
1.7	0.298347
1.8	0.29652
1.9	0.300804
2	0.3006885
2.1	0.297612
2.2	0.3005625
2.3	0.3121125
2.4	0.318612
2.5	0.3149685
2.6	0.3056655
2.7	0.2996805
2.8	0.2949975
2.9	0.2934855
3	0.293433
3.1	0.2986305
3.2	0.303303
3.3	0.303387
3.4	0.2955225
3.5	0.290178
3.6	0.2936115
3.7	0.299607
3.8	0.2989665
3.9	0.2890545
4	0.278439
4.1	0.273231
4.2	0.282618
4.3	0.2932965
4.4	0.29379
4.5	0.2862825
4.6	0.291732
4.7	0.3075515
4.8	0.293724
4.9	0.3009255
5	0.351004
5.1	0.449179
5.2	0.521873
5.3	0.5722135
5.4	0.6383145
5.5	0.7031235
5.6	0.7706875
5.7	0.845044
5.8	0.902671
5.9	0.9725245
6	1.0190175
6.1	1.085755
6.2	1.1626955
6.3	1.2326535
6.4	1.299201
6.5	1.3508905
6.6	1.416868
6.7	1.489049
6.8	1.555017
6.9	1.6220775
7	1.6871905
7.1	1.752294
7.2	1.8268595
7.3	1.8926945
7.4	1.9598595
7.5	2.0273855
7.6	2.091311
7.7	2.16106
7.8	2.223209
7.9	2.289785
8	2.353435
8.1	2.415546
8.2	2.4796235
8.3	2.547406
8.4	2.6163
8.5	2.6812135
8.6	2.747039
8.7	2.814147
8.8	2.884428
8.9	2.986135
9	3.0527775
9.1	3.1177955
9.2	3.191924
9.3	3.2528475
9.4	3.306526
9.5	3.356072
9.6	3.4013075
9.7	3.45425
9.8	3.50963
9.9	3.55325
10	3.60445
10.1	3.64911
10.2	3.68259
10.3	3.66388
10.4	3.60078
10.5	3.47865
10.6	3.33089
10.7	3.22849
10.8	3.18861
10.9	3.15017
11	3.07492
11.1	2.9906
11.2	2.92399
11.3	2.86473
11.4	2.80732
11.5	2.74845
11.6	2.67329
11.7	2.584
11.8	2.50487
11.9	2.4216
12	2.32782
12.1	2.24581
12.2	2.18104
12.3	2.12313
12.4	2.04888
12.5	1.96651
12.6	1.85638
12.7	1.75676
12.8	1.67357
12.9	1.61059
13	1.5474
13.1	1.4871
13.2	1.42269
13.3	1.35329
13.4	1.2941
13.5	1.24393
13.6	1.19316
13.7	1.13407
13.8	1.08048
13.9	1.03248
14	0.9823
14.1	0.92105
14.2	0.85965
14.3	0.80445
14.4	0.75565
14.5	0.70644
14.6	0.65692
14.7	0.61031
14.8	0.57263
14.9	0.55054
15	0.5333
15.1	0.51788
15.2	0.5046
15.3	0.5013
15.4	0.50033
15.5	0.50053
15.6	0.50031
15.7	0.50047
15.8	0.50054
15.9	0.50042
16	0.50015
16.1	0.50021
16.2	0.50024
16.3	0.50028
16.4	0.5002
16.5	0.50003
16.6	0.49977
16.7	0.49992
16.8	0.50048
16.9	0.50094
17	0.50053
17.1	0.49971
17.2	0.49909
17.3	0.49901
17.4	0.49928
17.5	0.49981
17.6	0.50022
17.7	0.49987
17.8	0.4992
17.9	0.49891
18	0.4992
18.1	0.49944
18.2	0.49987
18.3	0.50105
18.4	0.50232
18.5	0.50276
18.6	0.50193
18.7	0.50105
18.8	0.50055
18.9	0.50081
19	0.50085
19.1	0.50086
19.2	0.50072
19.3	0.50083
19.4	0.50084
19.5	0.50072
19.6	0.50081
19.7	0.501
19.8	0.50087
19.9	0.50059
20	0.50007
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
